"TICKET","LOGIN","SYMBOL","DIGITS","CMD","VOLUME","OPEN_TIME","OPEN_PRICE","SL","TP","CLOSE_TIME","EXPIRATION","REASON","CONV_RATE1","CONV_RATE2","COMMISSION","COMMISSION_AGENT","SWAPS","CLOSE_PRICE","PROFIT","TAXES","COMMENT","INTERNAL_ID","MARGIN_RATE","TIMESTAMP","MAGIC","GW_VOLUME","GW_OPEN_PRICE","GW_CLOSE_PRICE","MODIFY_TIME"
"48460","1222000","PPCBTC","5","0","100","2018-06-01 14:23:21","0.0002699999895412475","0","0","2019-07-01 16:54:42","1970-01-01 00:00:00","2","1.984","0.391","0","0","-1.42","0.00003","-26.67","0","so: 30.0%/18653.5/62219.4","0","7400.15","1562000082","0","0","0","0","2019-07-01 14:54:42"
"120617","1222000","XRPTTR","4","0","10","2019-04-06 12:44:35","0.3757","0","0","2019-07-01 16:54:53","1970-01-01 00:00:00","0","0.9870206780832058","190.96499999999997","0","0","-1952.51","0.3842","0.08","0","so: 29.6%/18205.2/61479.4","0","0.9870206780832058","1562000093","0","0","0","0","2019-07-01 14:54:53"
"120618","1222000","XMRTTR","2","0","10","2019-04-06 12:44:49","69.85","0","0","2019-07-01 16:54:55","1970-01-01 00:00:00","0","0.9870206780832058","190.86","0","0","-299763.83","87.45","176.44","0","so: 29.6%/18213.2/61479.4","0","0.9870206780832058","1562000095","0","0","0","0","2019-07-01 14:54:55"
"134800","123126153","EURUSD","5","0","100","2019-07-02 16:22:22","1.12892","0","0","2019-07-02 22:18:42","1970-01-01 00:00:00","0","1.12892","1.12844","0","0","0","1.12844","-48","0","","0","1.12892","1562105922","0","0","0","0","2019-07-02 20:18:42"
"134860","123126153","EURUSD","5","3","100","2019-07-02 22:44:41","1.12918","0","0","2019-07-02 22:55:42","1970-01-01 00:00:00","0","0","0","0","0","0","1.12849","0","0","cancelled","0","0","1562108142","0","0","0","0","2019-07-02 20:55:42"
"134861","123126153","EURUSD","5","0","100","2019-07-02 23:07:53","1.12894","0","0","2019-07-03 00:04:27","1970-01-01 00:00:00","0","1.12894","1.12899","0","0","-2.65","1.12899","5","0","","0","1.12894","1562112267","0","0","0","0","2019-07-02 22:04:27"
"134862","123126153","EURUSD","5","0","100","2019-07-03 00:04:32","1.12913","0","0","2019-07-03 09:29:10","1970-01-01 00:00:00","0","1.12913","1.12729","0","0","0","1.12729","-184","0","","0","1.12913","1562146150","0","0","0","0","2019-07-03 07:29:10"
"139660","1331775195","","0","6","1","2019-07-29 13:16:17","0","0","0","2019-07-29 13:16:17","1970-01-01 00:00:00","0","0","0","0","0","0","0","1000000","0","Deposit","0","0","1564406177","0","0","0","0","2019-07-29 11:16:17"
"139663","1331775195","GBPCHF","5","1","100","2019-07-29 13:16:43","1.22129","0","0","2019-07-29 13:16:55","1970-01-01 00:00:00","0","1.2309999999999999","1.230995","0","0","0","1.22159","-30.23","0","","0","1.2309999999999999","1564406215","0","0","0","0","2019-07-29 11:16:55"
"142582","1000222","","0","6","1","2019-08-14 08:23:13","0","0","0","2019-08-14 08:23:13","1970-01-01 00:00:00","0","0","0","0","0","0","0","9.829999923706055","0","COM #142580","0","0","1565770993","0","0","0","0","2019-08-14 06:23:13"
"142587","1000222","","0","6","1","2019-08-14 08:32:46","0","0","0","2019-08-14 08:32:46","1970-01-01 00:00:00","0","0","0","0","0","0","0","9.256999969482422","0","COM #142585","0","0","1565771566","0","0","0","0","2019-08-14 06:32:46"
"142599","1000222","","0","6","1","2019-08-14 09:25:01","0","0","0","2019-08-14 09:25:01","1970-01-01 00:00:00","0","0","0","0","0","0","0","498.8500061035156","0","COM #142597","0","0","1565774701","0","0","0","0","2019-08-14 07:25:01"
"142601","1000222","","0","6","1","2019-08-14 09:25:01","0","0","0","2019-08-14 09:25:01","1970-01-01 00:00:00","0","0","0","0","0","0","0","4988.5","0","COM #142597","0","0","1565774701","0","0","0","0","2019-08-14 07:25:01"
"142605","1000222","","0","6","1","2019-08-14 09:29:56","0","0","0","2019-08-14 09:29:56","1970-01-01 00:00:00","0","0","0","0","0","0","0","246","0","COM #142603","0","0","1565774996","0","0","0","0","2019-08-14 07:29:56"
"142609","1000222","","0","6","1","2019-08-14 09:33:03","0","0","0","2019-08-14 09:33:03","1970-01-01 00:00:00","0","0","0","0","0","0","0","96","0","COM #142607","0","0","1565775183","0","0","0","0","2019-08-14 07:33:03"
"142633","1222000","","0","6","1","2019-08-14 13:52:59","0","0","0","2019-08-14 13:52:59","1970-01-01 00:00:00","0","0","0","0","0","0","0","35","0","COM #142631","0","0","1565790779","0","0","0","0","2019-08-14 11:52:59"
"142742","1331775305","","0","6","1","2019-08-17 08:28:44","0","0","0","2019-08-17 08:28:44","1970-01-01 00:00:00","0","0","0","0","0","0","0","25","0","COM #142740","0","0","1566030524","0","0","0","0","2019-08-17 06:28:44"
"142745","1000222","","0","6","1","2019-08-17 08:29:25","0","0","0","2019-08-17 08:29:25","1970-01-01 00:00:00","0","0","0","0","0","0","0","50","0","COM #142743","0","0","1566030565","0","0","0","0","2019-08-17 06:29:25"
"142746","1331775305","","0","6","1","2019-08-17 08:29:25","0","0","0","2019-08-17 08:29:25","1970-01-01 00:00:00","0","0","0","0","0","0","0","30","0","COM #142743","0","0","1566030565","0","0","0","0","2019-08-17 06:29:26"
"142749","1000222","","0","6","1","2019-08-17 08:30:48","0","0","0","2019-08-17 08:30:48","1970-01-01 00:00:00","0","0","0","0","0","0","0","150","0","COM #142747","0","0","1566030648","0","0","0","0","2019-08-17 06:30:49"
"142750","1331775305","","0","6","1","2019-08-17 08:30:49","0","0","0","2019-08-17 08:30:49","1970-01-01 00:00:00","0","0","0","0","0","0","0","90","0","COM #142747","0","0","1566030649","0","0","0","0","2019-08-17 06:30:49"
"143100","1331775349","","0","6","1","2019-08-26 11:31:01","0","0","0","2019-08-26 11:31:01","1970-01-01 00:00:00","0","0","0","0","0","0","0","100000","0","Deposit","0","0","1566819061","0","0","0","0","2019-08-26 09:31:02"
"143101","1331775349","WTI","2","0","50","2019-08-26 11:33:25","54.52","0","55.52","2019-08-27 22:53:59","1970-01-01 00:00:00","0","0.8995030245789203","0.9017783068210512","0","0","-7.23","55.52","450.92","0","[tp]","0","0.8995030245789203","1566946439","0","0","0","0","2019-08-27 20:54:00"
"143102","1331775349","WTI","2","2","100","2019-08-26 11:35:30","53.52","0","0","2019-08-28 10:58:43","1970-01-01 00:00:00","0","0","0","0","0","0","55.7","0","0","cancelled","0","0","1566989923","0","0","0","0","2019-08-28 08:58:43"
"143103","1331775349","WTI","2","2","200","2019-08-26 11:36:15","52.52","0","0","2019-08-28 10:58:45","1970-01-01 00:00:00","0","0","0","0","0","0","55.7","0","0","cancelled","0","0","1566989925","0","0","0","0","2019-08-28 08:58:45"
"143104","1331775349","WTI","2","2","400","2019-08-26 11:42:24","51.52","0","0","2019-08-28 10:58:47","1970-01-01 00:00:00","0","0","0","0","0","0","55.7","0","0","cancelled","0","0","1566989927","0","0","0","0","2019-08-28 08:58:47"
"143193","1331775349","WTI","2","0","50","2019-08-28 10:58:19","55.72","0","56.39","2019-08-29 17:14:17","1970-01-01 00:00:00","0","0.9019369095131796","0.9042286251655869","0","0","-7.24","56.39","302.94","0","[tp]","0","0.9019369095131796","1567098857","0","0","0","0","2019-08-29 15:14:17"
"143105","1331775349","WTI","2","1","50","2019-08-28 15:02:44","56","0","55.01","2019-08-30 16:20:30","1970-01-01 00:00:00","0","0.9028774704984787","0.9058299213739628","0","0","1.16","55.01","448.41","0","[tp]","0","0.9028774704984787","1567182030","0","0","0","0","2019-08-30 14:20:31"
"143195","1331775349","WTI","2","0","200","2019-09-03 13:53:10","53.72","0","0","2019-09-04 13:37:17","1970-01-01 00:00:00","0","0.9145114679738083","0.9079930629329993","0","0","-29.26","54.57","1543.69","0","","0","0.9145114679738083","1567604237","0","0","0","0","2019-09-04 11:37:17"
"143268","1331775349","WTI","2","0","50","2019-08-30 12:56:34","55.72","0","56.72","2019-09-04 14:29:05","1970-01-01 00:00:00","0","0.9057560798876862","0.9075974986612937","0","0","-36.55","54.95","-349.45","0","","0","0.9057560798876862","1567607345","0","0","0","0","2019-09-04 12:29:05"
"143194","1331775349","WTI","2","0","100","2019-08-30 17:01:13","54.72","0","55.19","2019-09-04 14:29:07","1970-01-01 00:00:00","0","0.9081043775171517","0.9075974986612937","0","0","-73.08","54.95","208.76","0","","0","0.9081043775171517","1567607347","0","0","0","0","2019-09-04 12:29:07"
"143196","1331775349","WTI","2","2","400","2019-08-28 10:59:45","52.72","0","0","2019-09-04 14:30:42","1970-01-01 00:00:00","0","0","0","0","0","0","55.12","0","0","cancelled","0","0","1567607442","0","0","0","0","2019-09-04 12:30:42"
"143562","1331775349","WTI","2","0","50","2019-09-04 14:30:31","55.13","0","56.11","2019-09-04 18:06:02","1970-01-01 00:00:00","0","0.9077045966160773","0.906790957480572","0","0","0","56.11","444.36","0","[tp]","0","0.9077045966160773","1567620362","0","0","0","0","2019-09-04 16:06:02"
"143606","1331775349","WTI","2","2","50","2019-09-05 10:55:24","55.13","0","0","2019-09-05 10:56:49","1970-01-01 00:00:00","0","0","0","0","0","0","56.08","0","0","cancelled","0","0","1567681009","0","0","0","0","2019-09-05 08:56:49"
"143608","1331775349","WTI","2","0","50","2019-09-05 10:59:05","56.04","0","56.11","2019-09-05 11:11:05","1970-01-01 00:00:00","0","0.9060022650056625","0.9061213024587602","0","0","0","56.11","31.72","0","[tp]","0","0.9060022650056625","1567681866","0","0","0","0","2019-09-05 09:11:06"
"143609","123126153","EURUSD","5","2","100","2019-09-05 11:55:07","1.10357","0","0","2019-09-05 11:58:30","1970-01-01 00:00:00","0","0","0","0","0","0","1.10455","0","0","cancelled","0","0","1567684710","0","0","0","0","2019-09-05 09:58:30"
"143285","123126153","EURUSD","5","1","100","2019-09-02 11:18:20","1.09687","0","0","2019-09-05 11:58:33","1970-01-01 00:00:00","0","1.09687","1.10456","0","0","-15.4","1.10456","-769","0","","0","1.09687","1567684713","0","0","0","0","2019-09-05 09:58:33"
"143106","1331775349","WTI","2","1","100","2019-09-05 16:19:08","57","0","56.5","2019-09-05 20:07:38","1970-01-01 00:00:00","0","0.9040324366838283","0.9059940566789881","0","0","0","56.5","453.03","0","[tp]","0","0.9040324366838283","1567714058","0","0","0","0","2019-09-05 18:07:38"
"143276","1331775349","WTI","2","1","50","2019-09-04 17:30:54","56.01","0","55","2019-09-06 12:59:48","1970-01-01 00:00:00","0","0.9071158704457114","0.9066142039247329","0","0","1.16","55","457.87","0","[tp]","0","0.9071158704457114","1567774788","0","0","0","0","2019-09-06 10:59:48"
"143645","1331775349","WTI","2","3","100","2019-09-06 14:24:26","56","0","55","2019-09-06 14:24:57","1970-01-01 00:00:00","0","0","0","0","0","0","55.45","0","0","cancelled","0","0","1567779897","0","0","0","0","2019-09-06 12:24:57"
"143607","1331775349","WTI","2","0","50","2019-09-06 12:58:21","55.13","0","56.11","2019-09-06 18:44:56","1970-01-01 00:00:00","0","0.9065443436165681","0.9058012038097998","0","0","0","56.11","443.87","0","[tp]","0","0.9065443436165681","1567795496","0","0","0","0","2019-09-06 16:44:56"
"143107","1331775349","WTI","2","1","200","2019-09-09 17:36:44","58","0","57","2019-09-11 17:16:17","1970-01-01 00:00:00","0","0.9042572431005172","0.9094009321359554","0","0","4.62","57","1818.93","0","[tp]","0","0.9042572431005172","1568222177","0","0","0","0","2019-09-11 15:16:17"
"143618","1331775349","WTI","2","1","100","2019-09-09 04:35:19","57","0","56","2019-09-11 17:45:04","1970-01-01 00:00:00","0","0.9069143147355437","0.9091446312736663","0","0","2.32","56","909.21","0","[tp]","0","0.9069143147355437","1568223904","0","0","0","0","2019-09-11 15:45:04"
"144065","1331775349","WTI","2","3","100","2019-09-12 09:58:18","56.5","0","55.5","2019-09-12 10:16:42","1970-01-01 00:00:00","0","0","0","0","0","0","55.94","0","0","cancelled","0","0","1568283402","0","0","0","0","2019-09-13 12:20:34"
"143646","1331775349","WTI","2","1","50","2019-09-06 18:20:13","56","0","55","2019-09-12 14:02:51","1970-01-01 00:00:00","0","0.9055510278004165","0.9126752336448598","0","0","3.48","55","456.37","0","[tp]","0","0.9055510278004165","1568296971","0","0","0","0","2019-09-12 12:02:51"
"144086","1331775349","WTI","2","0","100","2019-09-12 15:48:12","54.36","0","55.13","2019-09-12 16:12:08","1970-01-01 00:00:00","0","0.9063676861792523","0.9051493949076296","0","0","0","55.13","697.02","0","[tp]","0","0.9063676861792523","1568304728","0","0","0","0","2019-09-13 22:10:10"
"143563","1331775349","WTI","2","0","100","2019-09-12 15:20:03","54.13","0","55.37","2019-09-13 14:16:41","1970-01-01 00:00:00","0","0.91193864476798","0.9010104832569726","0","0","-14.51","55.37","1117.33","0","[tp]","0","0.91193864476798","1568384201","0","0","0","0","2019-09-13 12:16:41"
"144076","1331775349","WTI","2","0","100","2019-09-12 14:48:20","54.5","0","55.5","2019-09-13 15:00:28","1970-01-01 00:00:00","0","0.9148544923929849","0.9019857215660276","0","0","-14.51","55.5","902.05","0","[tp]","0","0.9148544923929849","1568386828","0","0","0","0","2019-09-13 22:10:10"
"143659","1331775349","WTI","2","0","50","2019-09-12 13:24:46","55.13","0","56.13","2019-09-16 00:02:52","1970-01-01 00:00:00","0","0.9068115146926136","0.9029100791852138","0","0","-28.99","56.13","451.49","0","[tp]","0","0.9068115146926136","1568592172","0","0","0","0","2019-09-15 22:02:52"
"144063","1331775349","WTI","2","0","50","2019-09-12 10:48:39","55.5","0","56.5","2019-09-16 00:02:52","1970-01-01 00:00:00","0","0.9068608558045896","0.9029100791852138","0","0","-28.99","56.5","451.49","0","[tp]","0","0.9068608558045896","1568592172","0","0","0","0","2019-09-15 22:02:52"
"143668","1331775349","WTI","2","1","800","2019-09-16 00:02:52","60","0","59.16","2019-09-17 16:18:24","1970-01-01 00:00:00","0","0.9029100791852138","0.9059242919069254","0","0","9.29","59.16","6088.22","0","[tp]","0","0.9029100791852138","1568737104","0","0","0","0","2019-09-17 14:18:24"
"147010","1331775349","WTI","2","0","800","2019-09-18 08:31:57","59.1","0","60.1","2019-09-18 10:47:26","1970-01-01 00:00:00","0","0.9038363333167629","0.9054403382725104","0","0","0","58.7","-2897.61","0","","0","0.9038363333167629","1568803646","0","0","0","0","2019-09-19 22:10:57"
"143108","1331775349","WTI","2","1","400","2019-09-16 00:02:52","59","0","58.08","2019-09-18 10:47:49","1970-01-01 00:00:00","0","0.9029100791852138","0.9054485365688028","0","0","9.27","58.74","941.73","0","","0","0.9029100791852138","1568803669","0","0","0","0","2019-09-18 08:47:49"
"143687","1331775349","WTI","2","1","200","2019-09-16 00:02:52","58","0","56.9","2019-09-18 10:47:50","1970-01-01 00:00:00","0","0.9029100791852138","0.9054485365688028","0","0","4.63","58.75","-1358.27","0","","0","0.9029100791852138","1568803670","0","0","0","0","2019-09-18 08:47:50"
"143688","1331775349","WTI","2","1","100","2019-09-16 00:02:52","57","0","56","2019-09-18 10:47:52","1970-01-01 00:00:00","0","0.9029100791852138","0.9054567350135593","0","0","2.31","58.75","-1584.66","0","","0","0.9029100791852138","1568803672","0","0","0","0","2019-09-18 08:47:52"
"144066","1331775349","WTI","2","1","50","2019-09-16 00:02:52","56.5","0","55.5","2019-09-18 10:47:54","1970-01-01 00:00:00","0","0.9029100791852138","0.9054567350135593","0","0","1.16","58.75","-1018.71","0","","0","0.9029100791852138","1568803674","0","0","0","0","2019-09-18 08:47:54"
"144068","1331775349","WTI","2","1","50","2019-09-16 00:02:52","57.5","0","56.5","2019-09-18 10:47:55","1970-01-01 00:00:00","0","0.9029100791852138","0.9054567350135593","0","0","1.16","58.75","-565.95","0","","0","0.9029100791852138","1568803675","0","0","0","0","2019-09-18 08:47:55"
"144082","1331775349","WTI","2","1","100","2019-09-16 00:02:52","57.5","0","56.5","2019-09-18 10:47:56","1970-01-01 00:00:00","0","0.9029100791852138","0.9054567350135593","0","0","2.31","58.74","-1122.84","0","","0","0.9029100791852138","1568803676","0","0","0","0","2019-09-18 08:47:56"
"147011","1331775349","WTI","2","1","50","2019-09-18 10:49:21","58.62","0","57.6","2019-09-18 18:44:52","1970-01-01 00:00:00","0","0.9052436236902257","0.9038445025917742","0","0","0","57.6","460.99","0","[tp]","0","0.9052436236902257","1568832292","0","0","0","0","2019-09-18 16:44:52"
"148005","123126153","EURUSD","5","1","100","2019-09-19 17:32:54","1.10487","0","0","2019-09-20 15:58:43","1970-01-01 00:00:00","0","1.10487","1.10209","0","0","-3.08","1.10209","278","0","","0","1.10487","1568995123","0","0","0","0","2019-09-20 13:58:44"
"148032","1331775457","","0","6","1","2019-09-23 07:22:05","0","0","0","2019-09-23 07:22:05","1970-01-01 00:00:00","0","0","0","0","0","0","0","10000","0","Deposit","0","0","1569223325","0","0","0","0","2019-09-23 05:22:05"
"147027","1331775349","WTI","2","1","50","2019-09-19 11:37:46","58.6","0","57.58","2019-09-23 11:34:42","1970-01-01 00:00:00","0","0.9038445025917742","0.911523018235018","0","0","2.32","57.58","464.91","0","[tp]","0","0.9038445025917742","1569238482","0","0","0","0","2019-09-23 09:34:42"
"148028","1331775349","GOLDEURO","2","0","50","2019-09-20 22:17:30","1375.81","0","1388.88","2019-09-23 21:58:57","1970-01-01 00:00:00","0","1","1","0","0","-5.51","1386.17","518","0","","0","1","1569275937","0","0","0","0","2019-09-23 19:58:57"
"148029","1331775349","GOLDEURO","2","2","100","2019-09-20 22:25:36","1334.65","0","1358.26","2019-09-23 22:09:50","1970-01-01 00:00:00","0","0","0","0","0","0","1386.05","0","0","cancelled","0","0","1569276590","0","0","0","0","2019-09-23 20:09:50"
"148068","1331775349","USDCHF","5","3","50","2019-09-24 13:10:03","2.595","0","2.3","2019-09-24 13:10:40","1970-01-01 00:00:00","0","0","0","0","0","0","0.98895","0","0","cancelled","0","0","1569330640","0","0","0","0","2019-09-24 11:10:40"
"147029","1331775349","WTI","2","1","50","2019-09-18 20:44:02","57.92","0","56.93","2019-09-24 20:06:22","1970-01-01 00:00:00","0","0.9071940488070398","0.9079188683699224","0","0","3.48","56.93","449.45","0","[tp]","0","0.9071940488070398","1569355582","0","0","0","0","2019-09-24 18:06:22"
"148067","1331775349","USDCHF","5","3","50","2019-09-24 13:05:11","2.605","0","0","2019-09-24 21:20:21","1970-01-01 00:00:00","0","0","0","0","0","0","0.98517","0","0","cancelled","0","0","1569360021","0","0","0","0","2019-09-24 19:20:22"
"147028","1331775349","WTI","2","0","50","2019-09-24 22:32:02","56.77","56.51","57.77","2019-09-25 09:34:50","1970-01-01 00:00:00","0","0.9074986614394746","0.9094257431145104","0","0","-7.28","56.51","-118.23","0","[sl]","0","0.9074986614394746","1569404090","0","0","0","0","2019-09-25 07:34:51"
"148082","1331775349","USDCHF","5","0","50","2019-09-24 21:17:17","0.98562","0","0.98802","2019-09-25 15:39:27","1970-01-01 00:00:00","0","0.9075933800138862","0.9104234379409863","0","0","-0.67","0.9875","86.67","0","","0","0.9075933800138862","1569425967","0","0","0","0","2019-09-26 22:10:45"
"148095","1331775349","WTI","2","0","50","2019-09-25 13:41:42","56.26","0","57.26","2019-09-26 00:19:05","1970-01-01 00:00:00","0","0.9102949810886217","0.9136800749217661","0","0","-7.33","56.6","155.34","0","","0","0.9102949810886217","1569457145","0","0","0","0","2019-09-25 22:19:05"
"148110","1331775349","USDCHF","5","1","50","2019-09-26 00:25:00","0.99159","0","0.99141","2019-09-26 00:53:42","1970-01-01 00:00:00","0","0.913575735428467","0.9132712004493294","0","0","0","0.99141","8.29","0","[tp]","0","0.913575735428467","1569459222","0","0","0","0","2019-09-27 22:11:02"
"148111","1331775349","USDCHF","5","0","50","2019-09-26 00:57:14","0.99168","0","0.9924","2019-09-26 09:09:19","1970-01-01 00:00:00","0","0.9132962230634696","0.9130960805350743","0","0","0","0.9924","33.12","0","[tp]","0","0.9132962230634696","1569488959","0","0","0","0","2019-09-26 07:09:19"
"148081","1331775349","WTI","2","3","50","2019-09-24 20:23:32","57.61","0","0","2019-09-26 12:00:34","1970-01-01 00:00:00","0","0","0","0","0","0","56.59","0","0","cancelled","0","0","1569499234","0","0","0","0","2019-09-26 22:10:45"
"148114","1331775349","USDCHF","5","0","50","2019-09-26 09:48:33","0.99337","0","0.99438","2019-09-26 12:04:44","1970-01-01 00:00:00","0","0.9137969634526903","0.9146034736639929","0","0","0","0.99438","46.45","0","[tp]","0","0.9137969634526903","1569499484","0","0","0","0","2019-09-27 22:11:02"
"148117","1331775349","WTI","2","1","50","2019-09-26 11:59:47","56.62","0","55.63","2019-09-26 16:53:21","1970-01-01 00:00:00","0","0.9144696533245545","0.9137760883073212","0","0","0","55.63","452.35","0","[tp]","0","0.9144696533245545","1569516801","0","0","0","0","2019-09-26 14:53:21"
"148116","1331775349","PALLADIUM","2","0","20","2019-09-26 11:42:00","1658.39","0","1669.11","2019-09-26 18:49:25","1970-01-01 00:00:00","0","0.9147540683687192","0.915181022806311","0","0","0","1669.11","196.23","0","[tp]","0","0.9147540683687192","1569523765","0","0","0","0","2019-09-26 16:49:25"
"144081","1331775349","WTI","2","0","200","2019-09-27 14:41:14","54.74","0","56.46","2019-09-27 20:57:07","1970-01-01 00:00:00","0","0.9137886132800899","0.9141143831327614","0","0","0","55.89","2102.61","0","","0","0.9137886132800899","1569617827","0","0","0","0","2019-09-27 18:57:08"
"148159","1331775349","WTI","2","3","50","2019-09-27 21:48:02","56.63","0","55.63","2019-09-27 21:49:40","1970-01-01 00:00:00","0","0","0","0","0","0","55.76","0","0","cancelled","0","0","1569620980","0","0","0","0","2019-09-28 22:10:08"
"148083","1331775349","USDCHF","5","1","50","2019-09-24 21:20:54","0.98515","0","0.98473","2019-09-27 21:50:41","1970-01-01 00:00:00","0","0.9075769057980552","0.9138637703277572","0","0","-2.27","0.99089","-264.69","0","","0","0.9075769057980552","1569621041","0","0","0","0","2019-09-27 19:50:41"
"148096","1331775349","USDCHF","5","2","50","2019-09-25 13:24:34","0.98515","0","0.98662","2019-09-27 22:34:45","1970-01-01 00:00:00","0","0","0","0","0","0","0.99125","0","0","cancelled","0","0","1569623685","0","0","0","0","2019-09-27 20:34:45"
"148164","1331775349","WTI","2","2","50","2019-09-30 07:58:45","54.73","0","0","2019-09-30 10:32:14","1970-01-01 00:00:00","0","0","0","0","0","0","55.6","0","0","cancelled","0","0","1569839534","0","0","0","0","2019-09-30 08:32:14"
"148160","1331775349","WTI","2","1","50","2019-09-27 21:49:23","55.76","0","55.53","2019-09-30 10:34:09","1970-01-01 00:00:00","0","0.9138637703277572","0.9146243866300207","0","0","1.75","55.57","86.9","0","","0","0.9138637703277572","1569839649","0","0","0","0","2019-09-30 08:34:09"
"148218","1331775349","GOLD","2","0","10","2019-10-01 11:38:54","1466.98","0","1474.67","2019-10-01 16:02:49","1970-01-01 00:00:00","0","0.9173680710042886","0.9161074594049883","0","0","0","1474.67","70.45","0","[tp]","0","0.9173680710042886","1569945769","0","0","0","0","2019-10-01 14:02:49"
"148165","1331775349","EURUSD","5","0","10","2019-09-30 09:19:31","1.09455","0","1.09566","2019-10-02 17:36:05","1970-01-01 00:00:00","0","1","1","0","0","-0.48","1.09566","10.13","0","[tp]","0","1","1570037765","0","0","0","0","2019-10-02 15:36:05"
"148342","1331775349","GOLDEURO","2","0","10","2019-10-03 12:21:01","1370.61","0","1375.77","2019-10-03 15:38:44","1970-01-01 00:00:00","0","1","1","0","0","0","1371.03","4.2","0","","0","1","1570117124","0","0","0","0","2019-10-03 13:38:44"
"148338","1331775349","WTI","2","0","1600","2019-10-03 15:37:42","51.73","0","0","2019-10-04 16:13:31","1970-01-01 00:00:00","0","0.9129668684323444","0.9119303285229008","0","0","-234.09","52.94","17656.18","0","","0","0.9129668684323444","1570205611","0","0","0","0","2019-10-04 14:13:31"
"148166","1331775349","WTI","2","0","800","2019-10-02 16:33:50","52.73","0","52.84","2019-10-07 09:14:34","1970-01-01 00:00:00","0","0.9138971774285676","0.9106514345036723","0","0","-585.15","52.84","801.43","0","[tp]","0","0.9138971774285676","1570439674","0","0","0","0","2019-10-07 07:14:34"
"153345","1331775349","WTI","2","2","800","2019-10-07 09:17:20","52.73","0","53.73","2019-10-07 09:29:12","1970-01-01 00:00:00","0","0","0","0","0","0","53","0","0","cancelled","0","0","1570440552","0","0","0","0","2019-10-07 07:29:12"
"143564","1331775349","WTI","2","0","200","2019-09-30 19:20:35","54.73","0","0","2019-10-07 10:26:30","1970-01-01 00:00:00","0","0.9172082016757394","0.9118762766267874","0","0","-205.11","53.07","-3027.65","0","","0","0.9172082016757394","1570443990","0","0","0","0","2019-10-07 08:26:31"
"143565","1331775349","WTI","2","0","400","2019-10-01 17:46:55","53.73","0","53.81","2019-10-07 10:26:41","1970-01-01 00:00:00","0","0.9145407405036375","0.9118638040222311","0","0","-351.31","53.08","-2371.01","0","","0","0.9145407405036375","1570444001","0","0","0","0","2019-10-07 08:26:41"
"144103","1331775349","WTI","2","0","100","2019-09-26 16:30:39","55.73","0","56.83","2019-10-07 10:27:20","1970-01-01 00:00:00","0","0.9130085457599882","0.9118554891420808","0","0","-161.27","53.05","-2443.94","0","","0","0.9130085457599882","1570444040","0","0","0","0","2019-10-07 08:27:20"
"148206","1331775349","WTI","2","0","30","2019-10-01 08:23:31","54.34","0","55.5","2019-10-07 10:27:21","1970-01-01 00:00:00","0","0.9189951706803782","0.9118554891420808","0","0","-26.35","53.05","-352.91","0","","0","0.9189951706803782","1570444041","0","0","0","0","2019-10-07 08:27:22"
"153346","1331775349","WTI","2","0","800","2019-10-07 09:28:00","53","0","53.93","2019-10-07 10:27:25","1970-01-01 00:00:00","0","0.9117681920548519","0.9118638040222311","0","0","0","53.05","364.77","0","","0","0.9117681920548519","1570444045","0","0","0","0","2019-10-07 08:27:25"
"153017","1331775349","WTI","2","2","1600","2019-10-07 07:56:41","51.73","0","52.74","2019-10-07 10:29:17","1970-01-01 00:00:00","0","0","0","0","0","0","53.07","0","0","cancelled","0","0","1570444157","0","0","0","0","2019-10-07 08:29:17"
"154830","1331775556","","0","6","1","2019-10-08 13:12:15","0","0","0","2019-10-08 13:12:15","1970-01-01 00:00:00","0","0","0","0","0","0","0","5000","0","Deposit","0","0","1570540335","0","0","0","0","2019-10-08 11:12:15"
"153754","1331775349","WTI","2","0","100","2019-10-08 13:04:49","52","0","53.01","2019-10-09 09:16:03","1970-01-01 00:00:00","0","0.9097773774757317","0.911523018235018","0","0","-14.65","52.51","464.91","0","","0","0.9097773774757317","1570612563","0","0","0","0","2019-10-09 07:16:03"
"154869","1331775349","WTI","2","0","100","2019-10-10 00:28:02","52","0","53","2019-10-10 14:04:59","1970-01-01 00:00:00","0","0.9106141181612879","0.9068937528623834","0","0","0","53","906.96","0","[tp]","0","0.9106141181612879","1570716299","0","0","0","0","2019-10-10 12:04:59"
"154917","1331775349","WTI","2","0","50","2019-10-09 21:00:01","52.83","0","53.3","2019-10-10 15:33:02","1970-01-01 00:00:00","0","0.9112779762338703","0.9074780730610597","0","0","-7.31","53.3","213.27","0","[tp]","0","0.9112779762338703","1570721582","0","0","0","0","2019-10-10 13:33:02"
"153753","1331775349","WTI","2","0","50","2019-10-07 10:28:04","53.06","53.05","54.08","2019-10-11 00:58:50","1970-01-01 00:00:00","0","0.9119594360442846","0.9085333999591161","0","0","-29.25","54.08","463.38","0","[tp]","0","0.9119594360442846","1570755530","0","0","0","0","2019-10-10 22:58:50"
"154993","1331775349","WTI","2","2","100","2019-10-10 20:55:32","52.06","0","53.06","2019-10-11 10:12:59","1970-01-01 00:00:00","0","0","0","0","0","0","54.7","0","0","cancelled","0","0","1570788779","0","0","0","0","2019-10-11 08:12:59"
